TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Two or more races pop,POP_ESTIMATE_2018,High school diploma only 2014-18,Some college or associate's degree 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Total nurse practitioners (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Heart disease_number,COPD_number,diabetes_number,CKD_number,Obesity_number
0.024679020056908876,0.021820448877805487,0.018152480839048003,0.008920553194037,0.015620365793376174,0.01769230769230769,0.020984584783689704,0.03418968514583736,0.03261312678353037,0.03238341968911917,0.02759166201377257,0.001734887503388452,0.024679020056908876,0.03154591201774796,0.021730779783789716,0.01977244345774941,0.02398533252963633,0.023751002561382628,0.018101761252446183,0.01792308122878359,0.0081872764574175,0.02080578406429061,0.011894950657754902,0.02711950323152959,0.02890112772095463,0.025170527213301125,0.025485865724381624,0.030844501169963835,0.02173913043478261,0.027233429394812683,0.02765432098765432,0.02890660444617279
0.1118328822263863,0.10307564422277639,0.09751916095199677,0.08645153565227803,0.11458230350963915,0.09423076923076923,0.09099950273495773,0.07813405447170176,0.07093355075417855,0.07823834196891191,0.10656678453998386,0.009704526972079153,0.1118328822263863,0.11563227098100752,0.09257531690720518,0.09934785625086721,0.05872011251758087,0.05782515329486947,0.05039138943248532,0.05803332426612493,0.04457352507194394,0.056078455210758126,0.05915634950266086,0.1225024289274701,0.08497246262785209,0.11201506323717493,0.1344964664310954,0.09955328653477984,0.07982608695652174,0.11541786743515851,0.0962962962962963,0.15295871410979325
0.4193767784023874,0.30756442227763925,0.3899757966922146,0.2078668502664192,0.32140385565991103,0.3481730769230769,0.4269517652909,0.45422059107591267,0.3721973094170404,0.34740932642487043,0.4512376698306347,0.025047438330170778,0.4193767784023874,0.4215139873383475,0.31701695659331613,0.2530872762591924,0.3709563994374121,0.3696928928100178,0.23532289628180036,0.3867660431241977,0.29561417498774234,0.3745661476772014,0.3635517206358149,0.4294906996719188,0.43435615001311306,0.432890436265454,0.39633392226148406,0.3760901935758349,0.3358260869565218,0.36123919308357355,0.36987654320987656,0.44221919761488104
0.04781733638698036,0.04270573566084788,0.04336425978217023,0.023408968448781656,0.03213049925852694,0.03548076923076923,0.048731974142217804,0.04703496233339772,0.04389183312950129,0.06528497409326424,0.05229852968546436,0.004174573055028463,0.04781733638698036,0.04615551106541854,0.04598584206771662,0.03121964756486749,0.041315049226441636,0.04137021034384621,0.022504892367906065,0.039360496870535465,0.023356509568554083,0.04734034712838781,0.03058089309707951,0.049606443346146806,0.05680566483084185,0.04742788119937473,0.05499116607773851,0.04871303977877047,0.036695652173913046,0.04452449567723343,0.044938271604938275,0.06682221790135459
0.1838711916163509,0.1662510390689942,0.15954013715207746,0.10920193977129856,0.1744933267424617,0.15125000000000002,0.1632023868722029,0.1485416264245702,0.15314580785432802,0.16321243523316062,0.13628326819281594,0.054486310653293575,0.1838711916163509,0.1957686272387858,0.14876804038852,0.201332038296101,0.13476994173196705,0.13303666140591447,0.1095890410958904,0.07920214864721789,0.06482344569039336,0.15827011196293594,0.09740056919492995,0.18931553527929146,0.1745082612116444,0.18379636208611624,0.25216431095406355,0.2352690916826207,0.20556521739130434,0.2335734870317003,0.20098765432098767,0.2709184004148033
0.5714761607328753,0.530860349127182,0.567466720451795,0.2787523199425253,0.47296094908551656,0.45740384615384616,0.5717553455992044,0.5221170562101604,0.4591656475064547,0.4502590673575129,0.5644736025808053,0.04657088641908376,0.5714761607328753,0.507818840971809,0.5020029632881523,0.44782850006937697,0.44808619650391807,0.44229127318827455,0.36497064579256355,0.2961417241319693,0.2285881659938083,0.286641632751942,0.30249446405519814,0.5693124375167208,0.5040650406504065,0.5569667471934062,0.6795053003533569,0.5890236119974473,0.5001739130434782,0.6020172910662824,0.5328395061728395,0.7238965584289324
0.32308973558192794,0.21997090606816294,0.25584913271480436,0.1306950847153206,0.20929312901631242,0.21971153846153849,0.3520636499254102,0.40699246667954414,0.3902704171762468,0.3743523316062176,0.3497425398597928,0.018866901599349416,0.32308973558192794,0.29976732860775934,0.2967678208856939,0.1692104898015818,0.2539431384368093,0.24690176192077823,0.27788649706457924,0.2148403483557156,0.25385658218702783,0.2920652648798986,0.2945782153745593,0.3246877596136245,0.42344610542879624,0.3381767798777888,0.41621024734982326,0.4092746224207615,0.35234782608695653,0.3507204610951009,0.348641975308642,0.4433858318750405
0.46247484211256856,0.4253948462177889,0.49909237595804756,0.24839849128899,0.3768660405338606,0.3691346153846154,0.443858776727996,0.38101216920996717,0.33890474249218644,0.41632124352331606,0.4977200818909362,0.023800487937110325,0.46247484211256856,0.4139386396839998,0.372606047302859,0.20382961010129041,0.4482871207554752,0.45240744094590046,0.17759295499021527,0.42355838102185694,0.19797700794050455,0.47491928125757915,0.26846202880234576,0.4654106647516862,0.40792027275111464,0.451666192979963,0.47676678445229675,0.37630291427355883,0.2876521739130435,0.3507204610951009,0.35654320987654325,0.6019832782422709
0.13658130335207164,0.09891936824605153,0.1026623638563937,0.053164102257079564,0.09550173010380622,0.09951923076923076,0.15663848831427152,0.15829631060459723,0.16850115504824023,0.14507772020725387,0.11362367392518145,0.012849010571970724,0.13658130335207164,0.16600833288241978,0.11469022663666793,0.1481198834466491,0.10699216395418927,0.10517192310677602,0.09540117416829745,0.0708537161464517,0.05448136457508429,0.06849259215830839,0.07225832314926017,0.14173671834297866,0.17608182533438238,0.14288759414523236,0.19505300353356889,0.20272282493086574,0.16365217391304349,0.21181556195965417,0.18123456790123457,0.21129042711776524
0.544493025192588,0.5477971737323358,0.526825332795482,0.3182063102436688,0.5162629757785466,0.4018269230769231,0.4829438090502237,0.43973343635310025,0.35276532137518685,0.5295336787564766,0.5393634840871021,0.044835998915695306,0.544493025192588,0.421459877712245,0.4653459913296384,0.29103649229915357,0.5246885674100864,0.5252128017386355,0.2891389432485323,0.43887876829254036,0.2211799073626046,0.5006063896848229,0.2649313184623977,0.5429955364057505,0.45234723314975084,0.5295580503055279,0.5937720848056537,0.45734950010636033,0.2942608695652174,0.44164265129683,0.4306172839506173,0.7250631926890919
0.10297730585051011,0.07543640897755612,0.0836022589753933,0.0568161408130276,0.09026198714780029,0.09682692307692307,0.11168572849328691,0.08943403515549546,0.0907732028808262,0.08056994818652849,0.1121037285191389,0.005150447275684467,0.10297730585051011,0.1478274985119853,0.07649673489546177,0.06375745802691828,0.06906771147277477,0.06659594835838659,0.08610567514677103,0.08110070680463992,0.058899402544564446,0.10662501823621386,0.07180386487717824,0.10494374744786605,0.0952006294256491,0.10697029984368338,0.14240282685512368,0.13082322910019142,0.13234782608695653,0.12752161383285304,0.09975308641975308,0.1429126968695314
0.7277118467624402,0.5672277639235246,0.6389673255344896,0.353828653535293,0.5673751853682649,0.5965384615384615,0.7953257086026853,0.7300560169982615,0.647778230737872,0.6450777202072538,0.7842453005769588,0.0388723231227975,0.7277118467624402,0.8554190790541638,0.7068539757449377,0.4565006243929513,0.5992565802692386,0.5835812786215104,0.6379647749510763,0.4835465870750316,0.5714340393295609,0.6572436032346344,0.6629719508119832,0.7532491305143694,0.7335431418830317,0.7406565297712093,0.9127650176678446,0.8436502871729419,0.7970434782608696,0.7770893371757925,0.7259259259259259,0.9922872512800569
0.2302449857727809,0.21872402327514548,0.2208551835417507,0.1169251032748608,0.18714780029658923,0.19855769230769232,0.22197911486822478,0.19229283368746375,0.19907596140779996,0.1883419689119171,0.19218003598238106,0.01306587150989428,0.2302449857727809,0.25718305286510473,0.16133457718268124,0.2039683640904676,0.1868846694796062,0.18449716695557683,0.15166340508806261,0.1499930403738778,0.07236661325724053,0.1932051466380607,0.1245144391464336,0.24063982877821427,0.209441384736428,0.22527355407133723,0.29823321554770316,0.2667517549457562,0.23182608695652174,0.2786743515850144,0.23456790123456792,0.3252965195411239
0.10737733361093763,0.08686616791354947,0.09237595804759983,0.07387894390229299,0.1190311418685121,0.09807692307692308,0.09726504226752858,0.09397334363531003,0.056529419758119315,0.049740932642487044,0.11253799863515106,0.01057197072377338,0.10737733361093763,0.07937882149234349,0.07183229984086044,0.06729568475093659,0.12291541089009445,0.12328270937362551,0.06311154598825831,0.08236997981471435,0.049809508753113164,0.07713690567444885,0.061603666788879685,0.10429603345583577,0.07406241804353528,0.10968807730567003,0.09628975265017668,0.08359923420548819,0.06869565217391305,0.0851585014409222,0.09135802469135802,0.11121913280186661
0.09631480324797002,0.1195968412302577,0.1281766841468334,0.04927258576303658,0.07988136431043005,0.07567307692307693,0.07518647439085031,0.0647092910952289,0.056529419758119315,0.07512953367875648,0.10013028103480365,0.004770940634318243,0.09631480324797002,0.08322060494561982,0.04982714152444713,0.07541279311780213,0.06668173598553345,0.06569040904504411,0.05675146771037182,0.049994514319496745,0.03836098186256639,0.04829438055072591,0.05094097845752895,0.09890311043523564,0.07825858903750328,0.08407346880773056,0.1023851590106007,0.08487555839183153,0.0631304347826087,0.10043227665706052,0.08345679012345679,0.11491347462570484
0.18310777985980986,0.178927680798005,0.19140782573618395,0.08273962761180625,0.14147305981216016,0.1495192307692308,0.17961213326703132,0.16486382074560554,0.154097024052181,0.15284974093264247,0.1775854581549724,0.02602331255082678,0.18310777985980986,0.18976245874141012,0.1668221478351534,0.09539336755931732,0.18125879043600562,0.18113373522030476,0.10567514677103718,0.15559502337293993,0.08003198345987908,0.16901821286349306,0.10751491713757023,0.1865416297047269,0.18075006556517179,0.1755719766946142,0.20198763250883392,0.16613486492235693,0.13773913043478261,0.17853025936599423,0.15358024691358027,0.25043748784755976
0.13498507877021307,0.12022028262676641,0.1245461879790238,0.055499012153505355,0.12308452792881858,0.12173076923076923,0.13107906514172055,0.13057755456828277,0.12216333740997418,0.09300518134715026,0.1452633538060674,0.007698563296286256,0.13498507877021307,0.1325685839510849,0.1339515996268452,0.045650062439295126,0.10709262607996786,0.10568937414297172,0.087573385518591,0.10073360038970901,0.032240167023651414,0.13214523843507478,0.056794563466238755,0.14028640223038905,0.11880409126671912,0.1335085974136706,0.11762367491166077,0.11252924909593703,0.09165217391304349,0.10461095100864554,0.10567901234567902,0.13338518374489597
0.13569296967173294,0.16178304239401498,0.15399354578459057,0.07854876369514459,0.12110726643598616,0.10461538461538461,0.12073595226255593,0.09136565578520378,0.08030982470444353,0.09041450777202072,0.14329362863701223,0.0075901328273244775,0.13569296967173294,0.10161787782046426,0.07100916424298963,0.0919245178298876,0.12319168173598553,0.12395539572067993,0.05577299412915851,0.07039353382288141,0.05412572703666251,0.06804699218279078,0.07178803357105672,0.1379489995634971,0.0943613952268555,0.12356117663777176,0.15291519434628975,0.12444160816847478,0.09408695652173914,0.1515850144092219,0.12395061728395061,0.17596733424071553
0.27854812964119646,0.2985245220282627,0.27410246066962485,0.14638088966054003,0.23568956994562532,0.2110576923076923,0.2543013426156141,0.23459532547807607,0.2079086832450061,0.25129533678756477,0.2064178919287797,0.01306587150989428,0.27854812964119646,0.3104810345760511,0.1563957635954563,0.36894685722214515,0.1836196503918023,0.17567462678844015,0.2548923679060665,0.21262146526231374,0.1585641863308822,0.1605149696741371,0.20095423858099354,0.2860361311761641,0.24364017833726725,0.2649211311638482,0.36545936395759715,0.3375877472878111,0.3250434782608696,0.35951008645533145,0.3120987654320988,0.3960723313241299
0.31261017419668263,0.2518703241895262,0.26018555869302135,0.1415314614141172,0.2546712802768166,0.23923076923076925,0.29965191447041273,0.3302105466486382,0.3183856502242153,0.34922279792746114,0.326571127241144,0.0358904852263486,0.31261017419668263,0.24376386559168878,0.36349668001975527,0.21735812404606633,0.2549979907574844,0.2512483506248221,0.2162426614481409,0.18942375718933416,0.16446760044591996,0.27490079374952914,0.20683994819465742,0.3123811937650488,0.33286126409651196,0.3185661503481597,0.341916961130742,0.3399276749627739,0.2622608695652174,0.3285302593659942,0.3274074074074074,0.36515652342990473
0.07456450829342773,0.04727763923524522,0.06514723678902783,0.04095072741423696,0.06327236777063766,0.061153846153846156,0.08125310790651416,0.06644774966196638,0.07759206413914933,0.0694300518134715,0.06971586326695205,0.006505828137706695,0.07456450829342773,0.09366376278339916,0.060253525764144215,0.05730539753017899,0.06030239099859353,0.05924814364440765,0.05430528375733855,0.05930630060466954,0.03930417648224928,0.04906526808611989,0.04617562559512305,0.07886621889916784,0.08675583530028848,0.07798067358249254,0.09319787985865724,0.08359923420548819,0.07547826086956523,0.0861671469740634,0.07802469135802469,0.09734914770885994
0.6472760080505241,0.7279717373233583,0.6476401774909237,0.3835239178590672,0.7256549678695007,0.5270192307692307,0.5882645450024864,0.46049835812246476,0.3013996466911265,0.2875647668393782,0.5105930889012966,0.06527514231499051,0.6472760080505241,0.5973161625453168,0.53103221203973,0.6456223116414597,0.49023005826803295,0.47970298310522363,0.4784735812133072,0.493551390420115,0.3684523252168258,0.372900634881064,0.46672231019294813,0.633534687900421,0.3537372147915028,0.6073788546255506,0.7273409893992933,0.5594554350138268,0.562608695652174,0.6363112391930836,0.5407407407407407,0.778274677555253
0.3010895967797904,0.414380714879468,0.3644614764017749,0.2006825121235706,0.27998022738507167,0.24471153846153848,0.23192441571357533,0.15877921576202433,0.11781492050550346,0.1427461139896373,0.29750604876233017,0.022228246137164544,0.3010895967797904,0.21605973702721715,0.1884980519124184,0.22311641459691967,0.23995378742214188,0.2390365061706036,0.1541095890410959,0.2555257662442246,0.13169693674596641,0.2776039960707271,0.17677600513074937,0.32208282290654616,0.17214791502753737,0.2625941452323433,0.3078180212014134,0.21420974260795572,0.18660869565217392,0.28847262247838623,0.23111111111111113,0.3713785728174217
0.05953223679644667,0.05714879467996675,0.0618192819685357,0.02765970184996707,0.04597132970835393,0.04326923076923077,0.06235703630034809,0.058528105080162256,0.044027721157766,0.05829015544041451,0.018316893107512874,0.001680672268907563,0.05953223679644667,0.03863427303717332,0.04971739011139768,0.10018038018593034,0.04234478601567209,0.04056816123774288,0.057729941291585124,0.06319861256308017,0.024689554098785198,0.03279436608886271,0.030134825082505257,0.06416592742787142,0.05072121688958825,0.05742859172943015,0.09103356890459365,0.08508827908955541,0.07547826086956523,0.10878962536023055,0.08938271604938271,0.09760839976667314
0.23204941356096886,0.21477556109725687,0.2208551835417507,0.10842363647248997,0.17113198220464657,0.18509615384615385,0.2189955246146196,0.21334749855128451,0.23331974453050686,0.23290155440414506,0.20927166697685962,0.05649227432908647,0.23204941356096886,0.21443644824414265,0.18152883718377874,0.20542528097682808,0.16839963833634722,0.1669555768285426,0.1232876712328767,0.09995636394398459,0.08187529711057936,0.19963090112082366,0.12293419697644596,0.227432095636379,0.23697875688434306,0.22804462128748046,0.30918727915194344,0.30185067007019784,0.2462608695652174,0.2889048991354467,0.2548148148148148,0.33767580530170455
0.5474772711499758,0.5803200332502079,0.5498184751916095,0.2649823385020655,0.48353929807217005,0.40028846153846154,0.48960716061660864,0.5141974116283562,0.4246500883272184,0.411139896373057,0.4521992679446616,0.0633233938736785,0.5474772711499758,0.44651263459769497,0.5331174888876694,0.42111835715276813,0.47380450070323493,0.4626012263589558,0.4818982387475538,0.4074097536393019,0.13195756473694373,0.5342493217572688,0.2308988303858464,0.5671721651952294,0.5098872279045371,0.5211560324001705,0.5380742049469964,0.5005318017443097,0.4212173913043478,0.5031700288184439,0.4814814814814815,0.5629010305269297
0.07931154139773754,0.06826683291770573,0.08067769261799113,0.03304795545710351,0.060405338606030645,0.06759615384615385,0.08214818498259571,0.07707166312536218,0.0674004620192961,0.07875647668393781,0.0861715987344128,0.005204662510165357,0.07931154139773754,0.08035279476218819,0.07561872359106622,0.04003052587761898,0.07547217199115934,0.07549610618095262,0.04256360078277886,0.06767948281163592,0.034578981017787704,0.07348827327853145,0.04658145642941262,0.08283698728509273,0.07673747705218988,0.07819383259911894,0.09337455830388693,0.07764305466921931,0.06295652173913044,0.07881844380403459,0.07012345679012345,0.10895067729600104
0.5922409605107919,0.4102244389027431,0.47317466720451795,0.2804885349937137,0.46594167078596144,0.4470192307692308,0.6522128294380906,0.6961560749468804,0.558771572224487,0.5533678756476683,0.626822383522551,0.04955272431553266,0.5922409605107919,0.5195065202099454,0.42753662953410526,0.3444567781323713,0.5686909785011052,0.5691185221598406,0.31604696673189825,0.5459440070550847,0.4173927273924684,0.5287707077483292,0.5132557990763832,0.6091046058097128,0.6559664306320482,0.6222822225380134,0.5320229681978799,0.5481812380344607,0.4554782608695652,0.49394812680115274,0.5353086419753086,0.59705748914382
0.06705531265181484,0.06753948462177889,0.05707946752722872,0.029216308447584265,0.05111220958971824,0.044903846153846155,0.07001491795126802,0.06683407378790805,0.06006250849300177,0.08756476683937824,0.0730504373720454,0.004120357820547573,0.06705531265181484,0.07180347383799578,0.05833287603577896,0.02997086166227279,0.06718404661442637,0.06719101705001164,0.03816046966731898,0.054444581532978126,0.027071837945651323,0.06208095222600478,0.03253838872289024,0.06936172010307101,0.07894046682402307,0.06579508313201649,0.06969964664310954,0.06743246117847267,0.04121739130434783,0.058645533141210376,0.05925925925925926,0.07777561734396267
0.31083350683600525,0.2723399833748961,0.2598830173457039,0.19104352511524875,0.3675729115175482,0.2764423076923077,0.2785678766782695,0.22715858605369904,0.21361598043212393,0.18652849740932642,0.2820739499968981,0.021523448088912985,0.31083350683600525,0.3746009415074942,0.2592328376227844,0.26994588594422086,0.20270745428973277,0.19650203099531707,0.2328767123287671,0.2372193573213821,0.17694174358870154,0.17911120747650475,0.2242245767452531,0.3130289077570791,0.23057959611854184,0.31352138695466814,0.40640459363957593,0.3214209742607956,0.31495652173913047,0.334149855907781,0.28790123456790123,0.44902456413247777
0.09521826636130197,0.10910224438902744,0.09610730133118192,0.04418367957851883,0.07731092436974789,0.06903846153846153,0.06991546494281452,0.07195286845663512,0.09267563527653214,0.13523316062176166,0.09985110738879582,0.004228788289509352,0.09521826636130197,0.046858936204750824,0.03199253690391264,0.10801998057444151,0.07660237090616838,0.07340042948436004,0.10420743639921722,0.049426476772959825,0.03792199178135483,0.04774434306827727,0.05036046475904519,0.10021261915825341,0.1027537372147915,0.08917152195537871,0.13091872791519435,0.14486279514996808,0.09217391304347827,0.17319884726224785,0.14765432098765433,0.13772765571326723
0.0885557637587619,0.08790523690773068,0.08551835417507059,0.03729868885828893,0.06811665842807711,0.06990384615384615,0.08622575832918945,0.07996909406992467,0.07799972822394347,0.10647668393782384,0.09724548669272287,0.003469775006776904,0.0885557637587619,0.08917266381689302,0.08406958239587334,0.04509504648258637,0.08328310227044405,0.08320612662026855,0.04892367906066536,0.07250079511781395,0.04333030843778404,0.08719209113032689,0.056563278005201244,0.08886354355876597,0.09236821400472069,0.08542347591303112,0.09885159010600707,0.08104658583280153,0.061217391304347835,0.07521613832853026,0.0745679012345679,0.11899669453626288
0.47317648691789854,0.4839983374896093,0.4663170633319887,0.27587858468538584,0.4042511122095897,0.38298076923076924,0.45022376926902036,0.3914429206103921,0.32368528332653895,0.31062176165803107,0.25702587009119676,0.0199512062889672,0.47317648691789854,0.459715383366701,0.3164681995280689,0.5127653670043013,0.32574844283705046,0.315645132079377,0.37671232876712324,0.49711178810132994,0.1974663315587388,0.26037317782126296,0.24004343146855667,0.480927639082499,0.3682140047206924,0.45521884325706974,0.6714664310954064,0.5086151882578175,0.46156521739130435,0.6122478386167147,0.49086419753086424,0.7850152310583964
0.6248872232632383,0.5048836242726518,0.5493142396127471,0.25522361252469616,0.4695007414730598,0.47759615384615384,0.6280457483838886,0.7206876569441761,0.6083707025411061,0.6512953367875647,0.6477293876791363,0.061968013011656276,0.6248872232632383,0.5311941994480819,0.7242495747132743,0.36117663382822257,0.548020896122162,0.5341388321130113,0.574853228962818,0.4821003782191912,0.37887973104704237,0.5853351448110805,0.468617327602686,0.6359284135231417,0.7157618672960923,0.6332599118942731,0.7195229681978799,0.6268878961922995,0.4307826086956522,0.6037463976945245,0.597037037037037,0.8183291204873938
0.3435769310847387,0.31733167082294267,0.322408229124647,0.19870681913428725,0.24458724666337123,0.2314423076923077,0.3241173545499751,0.3507823063550319,0.30466095936947957,0.3113989637305699,0.3723711148334264,0.015288696123610734,0.3435769310847387,0.3045289757047779,0.25198924436152115,0.20910226169002358,0.29593630701225637,0.29329124731572276,0.21868884540117417,0.3336395228493848,0.3861187166626693,0.1706193245147927,0.38611353950386446,0.35214520058012644,0.3526357199055862,0.34291956799772627,0.3606448763250883,0.35332907891937887,0.3234782608695652,0.34639769452449565,0.3111111111111111,0.41188670685073564
0.09480185994864322,0.10525768911055694,0.0872327551432029,0.051008800814224986,0.09065743944636677,0.08144230769230769,0.0905022376926902,0.08354259223488507,0.06087783666259003,0.03782383419689119,0.08265090886531422,0.019680130116562753,0.09480185994864322,0.0777014230831665,0.0929045711463535,0.06368808103232967,0.07383966244725738,0.06876924271040853,0.1379647749510763,0.09333664557334001,0.02934750462990087,0.11483060736543145,0.04868413422126943,0.09596023599318493,0.06446367689483347,0.09018402728435412,0.10181095406360424,0.07743033397149543,0.06869565217391305,0.07939481268011528,0.07407407407407407,0.10681184781904206
0.17940176278714692,0.14411886949293434,0.1553045582896329,0.08513440699275579,0.1402867029164607,0.14355769230769233,0.20825459970164098,0.17683986864979717,0.16211441771979887,0.15,0.1537781500093058,0.01301165627541339,0.17940176278714692,0.19051999350684487,0.1397684245184657,0.0883169141112807,0.1567209162145871,0.1562443403792916,0.09833659491193737,0.14208270853965815,0.09462517706421378,0.11781191730855106,0.11101380490092899,0.17921964544699306,0.1717282979281406,0.18226872246696035,0.20437279151943463,0.18634333120612634,0.1653913043478261,0.20244956772334294,0.1797530864197531,0.23851189318815216
